date,version_number,scenario,watcher_id,ip,id,rdns,country,as_num,as_name,Config,scenario_category,malevolence_score
2022-03-03,v1.2.2,crowdsecurity/thinkphp-cve-2018-20062,111566,45.146.165.37,1581635,,RU,49505,OOO Network of data-centers Selectel,MachineA#NoBouncer,Exploit,5
2022-02-16,v1.2.2,crowdsecurity/ssh-slow-bf,111566,31.184.198.71,153806,,RU,34665,Petersburg Internet Network ltd.,MachineA#NoBouncer,Bruteforce,5
2022-02-16,v1.2.2,crowdsecurity/ssh-bf,111566,31.184.198.71,153806,,RU,34665,Petersburg Internet Network ltd.,MachineA#NoBouncer,Bruteforce,5
2022-02-16,v1.2.2,crowdsecurity/http-bad-user-agent,111566,83.143.86.62,4041,,NO,34989,ServeTheWorld AS,MachineA#NoBouncer,Scanner,5
2021-12-25,v1.2.2,crowdsecurity/ssh-slow-bf_user-enum,111566,185.246.130.20,150647,,IM,42237,Amati Foundation,MachineA#NoBouncer,Bruteforce,5
2021-12-25,v1.2.2,crowdsecurity/ssh-slow-bf,111566,185.246.130.20,150647,,IM,42237,Amati Foundation,MachineA#NoBouncer,Bruteforce,5
2021-12-25,v1.2.2,crowdsecurity/ssh-slow-bf,111566,185.246.130.20,150647,,IM,42237,Amati Foundation,MachineA#NoBouncer,Bruteforce,5
2021-12-25,v1.2.2,crowdsecurity/ssh-slow-bf,111566,185.246.130.20,150647,,IM,42237,Amati Foundation,MachineA#NoBouncer,Bruteforce,5
2021-12-25,v1.2.2,crowdsecurity/ssh-slow-bf_user-enum,111566,185.246.130.20,150647,,IM,42237,Amati Foundation,MachineA#NoBouncer,Bruteforce,5
2021-12-25,v1.2.2,crowdsecurity/ssh-bf,111566,185.246.130.20,150647,,IM,42237,Amati Foundation,MachineA#NoBouncer,Bruteforce,5
2021-12-25,v1.2.2,crowdsecurity/ssh-slow-bf_user-enum,111566,185.246.130.20,150647,,IM,42237,Amati Foundation,MachineA#NoBouncer,Bruteforce,5
2021-12-25,v1.2.2,crowdsecurity/ssh-slow-bf,111566,185.246.130.20,150647,,IM,42237,Amati Foundation,MachineA#NoBouncer,Bruteforce,5
2021-12-25,v1.2.2,crowdsecurity/ssh-slow-bf,111566,185.246.130.20,150647,,IM,42237,Amati Foundation,MachineA#NoBouncer,Bruteforce,5
2022-01-13,v1.2.2,crowdsecurity/ssh-slow-bf_user-enum,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2022-01-13,v1.2.2,crowdsecurity/ssh-slow-bf,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2022-01-13,v1.2.2,crowdsecurity/ssh-bf,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2022-01-13,v1.2.2,crowdsecurity/ssh-slow-bf,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2022-01-13,v1.2.2,crowdsecurity/ssh-slow-bf_user-enum,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2022-01-13,v1.2.2,crowdsecurity/ssh-slow-bf_user-enum,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2022-01-13,v1.2.2,crowdsecurity/ssh-bf_user-enum,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2022-01-13,v1.2.2,crowdsecurity/ssh-slow-bf,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2022-01-13,v1.2.2,crowdsecurity/ssh-bf,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2022-01-13,v1.2.2,crowdsecurity/ssh-slow-bf,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2022-01-13,v1.2.2,crowdsecurity/ssh-slow-bf_user-enum,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2022-01-13,v1.2.2,crowdsecurity/ssh-slow-bf,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2022-01-13,v1.2.2,crowdsecurity/ssh-slow-bf_user-enum,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2022-01-13,v1.2.2,crowdsecurity/ssh-slow-bf,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2022-01-13,v1.2.2,crowdsecurity/ssh-bf,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2022-01-13,v1.2.2,crowdsecurity/ssh-slow-bf_user-enum,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2022-01-13,v1.2.2,crowdsecurity/ssh-slow-bf,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2022-01-13,v1.2.2,crowdsecurity/ssh-slow-bf,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2022-01-13,v1.2.2,crowdsecurity/ssh-slow-bf_user-enum,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2022-02-19,v1.2.2,crowdsecurity/thinkphp-cve-2018-20062,111566,45.146.165.37,1581635,,RU,49505,OOO Network of data-centers Selectel,MachineA#NoBouncer,Exploit,5
2022-01-23,v1.2.2,crowdsecurity/http-open-proxy,111566,89.248.165.52,110758,recyber.net,GB,202425,IP Volume inc,MachineA#NoBouncer,Scanner,5
2022-01-11,v1.2.2,crowdsecurity/ssh-slow-bf_user-enum,111566,185.246.130.20,150647,,IM,42237,Amati Foundation,MachineA#NoBouncer,Bruteforce,5
2022-01-11,v1.2.2,crowdsecurity/ssh-slow-bf,111566,185.246.130.20,150647,,IM,42237,Amati Foundation,MachineA#NoBouncer,Bruteforce,5
2022-01-11,v1.2.2,crowdsecurity/ssh-slow-bf_user-enum,111566,185.246.130.20,150647,,IM,42237,Amati Foundation,MachineA#NoBouncer,Bruteforce,5
2022-01-11,v1.2.2,crowdsecurity/ssh-slow-bf,111566,185.246.130.20,150647,,IM,42237,Amati Foundation,MachineA#NoBouncer,Bruteforce,5
2022-01-11,v1.2.2,crowdsecurity/ssh-slow-bf_user-enum,111566,185.246.130.20,150647,,IM,42237,Amati Foundation,MachineA#NoBouncer,Bruteforce,5
2022-01-11,v1.2.2,crowdsecurity/ssh-slow-bf,111566,185.246.130.20,150647,,IM,42237,Amati Foundation,MachineA#NoBouncer,Bruteforce,5
2022-01-11,v1.2.2,crowdsecurity/ssh-bf_user-enum,111566,185.246.130.20,150647,,IM,42237,Amati Foundation,MachineA#NoBouncer,Bruteforce,5
2022-01-11,v1.2.2,crowdsecurity/ssh-bf,111566,185.246.130.20,150647,,IM,42237,Amati Foundation,MachineA#NoBouncer,Bruteforce,5
2022-01-11,v1.2.2,crowdsecurity/ssh-slow-bf_user-enum,111566,185.246.130.20,150647,,IM,42237,Amati Foundation,MachineA#NoBouncer,Bruteforce,5
2022-01-11,v1.2.2,crowdsecurity/ssh-slow-bf,111566,185.246.130.20,150647,,IM,42237,Amati Foundation,MachineA#NoBouncer,Bruteforce,5
2022-01-11,v1.2.2,crowdsecurity/ssh-slow-bf,111566,185.246.130.20,150647,,IM,42237,Amati Foundation,MachineA#NoBouncer,Bruteforce,5
2022-01-11,v1.2.2,crowdsecurity/ssh-slow-bf_user-enum,111566,185.246.130.20,150647,,IM,42237,Amati Foundation,MachineA#NoBouncer,Bruteforce,5
2022-01-11,v1.2.2,crowdsecurity/ssh-slow-bf,111566,185.246.130.20,150647,,IM,42237,Amati Foundation,MachineA#NoBouncer,Bruteforce,5
2022-01-11,v1.2.2,crowdsecurity/ssh-slow-bf_user-enum,111566,185.246.130.20,150647,,IM,42237,Amati Foundation,MachineA#NoBouncer,Bruteforce,5
2022-01-11,v1.2.2,crowdsecurity/ssh-slow-bf,111566,185.246.130.20,150647,,IM,42237,Amati Foundation,MachineA#NoBouncer,Bruteforce,5
2022-01-12,v1.2.2,crowdsecurity/http-open-proxy,111566,212.47.244.68,866928,68-244-47-212.instances.scw.cloud,FR,12876,Online S.a.s.,MachineA#NoBouncer,Scanner,5
2021-12-26,v1.2.2,crowdsecurity/http-cve-2021-41773,111566,195.54.160.149,1264271,,RU,49505,OOO Network of data-centers Selectel,MachineA#NoBouncer,Exploit,5
2022-02-14,v1.2.2,crowdsecurity/http-cve-2021-41773,111566,45.146.165.37,1581635,,RU,49505,OOO Network of data-centers Selectel,MachineA#NoBouncer,Exploit,5
2022-02-04,v1.2.2,crowdsecurity/http-open-proxy,111566,51.158.78.179,866881,179-78-158-51.instances.scw.cloud,FR,12876,Online S.a.s.,MachineA#NoBouncer,Scanner,5
2022-01-04,v1.2.2,crowdsecurity/http-probing,111566,103.156.91.51,1126060,,VN,135905,VIETNAM POSTS AND TELECOMMUNICATIONS GROUP,MachineA#NoBouncer,Scanner,5
2022-01-13,v1.2.2,crowdsecurity/ssh-slow-bf,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2022-01-13,v1.2.2,crowdsecurity/ssh-slow-bf_user-enum,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2022-01-13,v1.2.2,crowdsecurity/ssh-bf,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2022-01-13,v1.2.2,crowdsecurity/ssh-slow-bf,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2022-01-13,v1.2.2,crowdsecurity/ssh-bf_user-enum,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2022-01-13,v1.2.2,crowdsecurity/ssh-slow-bf_user-enum,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2022-01-13,v1.2.2,crowdsecurity/ssh-slow-bf,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2022-01-13,v1.2.2,crowdsecurity/ssh-slow-bf_user-enum,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2022-01-13,v1.2.2,crowdsecurity/ssh-slow-bf,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2022-01-13,v1.2.2,crowdsecurity/ssh-bf,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2022-01-13,v1.2.2,crowdsecurity/ssh-slow-bf,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2022-01-13,v1.2.2,crowdsecurity/ssh-slow-bf_user-enum,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2022-01-13,v1.2.2,crowdsecurity/ssh-bf,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2022-01-13,v1.2.2,crowdsecurity/ssh-slow-bf,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2022-01-13,v1.2.2,crowdsecurity/ssh-bf,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2022-01-13,v1.2.2,crowdsecurity/ssh-slow-bf,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2022-01-13,v1.2.2,crowdsecurity/ssh-slow-bf_user-enum,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2022-01-13,v1.2.2,crowdsecurity/ssh-slow-bf,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2022-01-13,v1.2.2,crowdsecurity/ssh-slow-bf_user-enum,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2022-01-13,v1.2.2,crowdsecurity/ssh-slow-bf,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2022-01-04,v1.2.2,crowdsecurity/http-open-proxy,111566,89.248.165.52,110758,recyber.net,GB,202425,IP Volume inc,MachineA#NoBouncer,Scanner,5
2022-01-11,v1.2.2,crowdsecurity/ssh-bf,111566,185.246.130.20,150647,,IM,42237,Amati Foundation,MachineA#NoBouncer,Bruteforce,5
2022-01-11,v1.2.2,crowdsecurity/ssh-slow-bf,111566,185.246.130.20,150647,,IM,42237,Amati Foundation,MachineA#NoBouncer,Bruteforce,5
2022-01-11,v1.2.2,crowdsecurity/ssh-slow-bf_user-enum,111566,185.246.130.20,150647,,IM,42237,Amati Foundation,MachineA#NoBouncer,Bruteforce,5
2022-01-11,v1.2.2,crowdsecurity/ssh-slow-bf,111566,185.246.130.20,150647,,IM,42237,Amati Foundation,MachineA#NoBouncer,Bruteforce,5
2022-01-11,v1.2.2,crowdsecurity/ssh-slow-bf_user-enum,111566,185.246.130.20,150647,,IM,42237,Amati Foundation,MachineA#NoBouncer,Bruteforce,5
2022-01-11,v1.2.2,crowdsecurity/ssh-slow-bf,111566,185.246.130.20,150647,,IM,42237,Amati Foundation,MachineA#NoBouncer,Bruteforce,5
2022-01-11,v1.2.2,crowdsecurity/ssh-slow-bf,111566,185.246.130.20,150647,,IM,42237,Amati Foundation,MachineA#NoBouncer,Bruteforce,5
2022-01-11,v1.2.2,crowdsecurity/ssh-slow-bf_user-enum,111566,185.246.130.20,150647,,IM,42237,Amati Foundation,MachineA#NoBouncer,Bruteforce,5
2022-01-11,v1.2.2,crowdsecurity/ssh-slow-bf,111566,185.246.130.20,150647,,IM,42237,Amati Foundation,MachineA#NoBouncer,Bruteforce,5
2022-01-11,v1.2.2,crowdsecurity/ssh-bf,111566,185.246.130.20,150647,,IM,42237,Amati Foundation,MachineA#NoBouncer,Bruteforce,5
2022-01-11,v1.2.2,crowdsecurity/ssh-slow-bf,111566,185.246.130.20,150647,,IM,42237,Amati Foundation,MachineA#NoBouncer,Bruteforce,5
2022-01-11,v1.2.2,crowdsecurity/ssh-slow-bf_user-enum,111566,185.246.130.20,150647,,IM,42237,Amati Foundation,MachineA#NoBouncer,Bruteforce,5
2022-01-11,v1.2.2,crowdsecurity/ssh-bf,111566,185.246.130.20,150647,,IM,42237,Amati Foundation,MachineA#NoBouncer,Bruteforce,5
2022-01-11,v1.2.2,crowdsecurity/ssh-bf_user-enum,111566,185.246.130.20,150647,,IM,42237,Amati Foundation,MachineA#NoBouncer,Bruteforce,5
2022-01-11,v1.2.2,crowdsecurity/ssh-slow-bf,111566,185.246.130.20,150647,,IM,42237,Amati Foundation,MachineA#NoBouncer,Bruteforce,5
2022-01-11,v1.2.2,crowdsecurity/ssh-bf,111566,185.246.130.20,150647,,IM,42237,Amati Foundation,MachineA#NoBouncer,Bruteforce,5
2022-01-11,v1.2.2,crowdsecurity/ssh-slow-bf_user-enum,111566,185.246.130.20,150647,,IM,42237,Amati Foundation,MachineA#NoBouncer,Bruteforce,5
2022-01-11,v1.2.2,crowdsecurity/ssh-slow-bf,111566,185.246.130.20,150647,,IM,42237,Amati Foundation,MachineA#NoBouncer,Bruteforce,5
2022-02-07,v1.2.2,crowdsecurity/http-open-proxy,111566,45.81.232.239,2256040,45.81.232.239.mc-host24.de,DE,44486,SYNLINQ,MachineA#NoBouncer,Scanner,5
2022-02-07,v1.2.2,crowdsecurity/http-open-proxy,111566,45.81.232.239,2256040,45.81.232.239.mc-host24.de,DE,44486,SYNLINQ,MachineA#NoBouncer,Scanner,5
2022-01-13,v1.2.2,crowdsecurity/ssh-slow-bf,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2022-01-13,v1.2.2,crowdsecurity/ssh-slow-bf_user-enum,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2022-01-13,v1.2.2,crowdsecurity/ssh-slow-bf,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2022-01-13,v1.2.2,crowdsecurity/ssh-bf,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2022-01-18,v1.2.2,crowdsecurity/ssh-bf,111566,107.189.14.34,1748047,,LU,53667,PONYNET,MachineA#NoBouncer,Bruteforce,5
2022-01-18,v1.2.2,crowdsecurity/ssh-slow-bf,111566,107.189.14.34,1748047,,LU,53667,PONYNET,MachineA#NoBouncer,Bruteforce,5
2022-01-18,v1.2.2,crowdsecurity/ssh-bf_user-enum,111566,107.189.14.34,1748047,,LU,53667,PONYNET,MachineA#NoBouncer,Bruteforce,5
2022-01-18,v1.2.2,crowdsecurity/ssh-slow-bf_user-enum,111566,107.189.14.34,1748047,,LU,53667,PONYNET,MachineA#NoBouncer,Bruteforce,5
2022-02-18,v1.2.2,crowdsecurity/http-cve-2021-41773,111566,45.146.165.37,1581635,,RU,49505,OOO Network of data-centers Selectel,MachineA#NoBouncer,Exploit,5
2022-01-11,v1.2.2,crowdsecurity/ssh-slow-bf,111566,185.246.130.20,150647,,IM,42237,Amati Foundation,MachineA#NoBouncer,Bruteforce,5
2022-01-11,v1.2.2,crowdsecurity/ssh-slow-bf,111566,185.246.130.20,150647,,IM,42237,Amati Foundation,MachineA#NoBouncer,Bruteforce,5
2022-01-11,v1.2.2,crowdsecurity/ssh-slow-bf_user-enum,111566,185.246.130.20,150647,,IM,42237,Amati Foundation,MachineA#NoBouncer,Bruteforce,5
2022-01-11,v1.2.2,crowdsecurity/ssh-slow-bf,111566,185.246.130.20,150647,,IM,42237,Amati Foundation,MachineA#NoBouncer,Bruteforce,5
2022-02-16,v1.2.2,crowdsecurity/ssh-bf_user-enum,111566,45.61.187.245,1980332,,US,53667,PONYNET,MachineA#NoBouncer,Bruteforce,5
2022-02-16,v1.2.2,crowdsecurity/ssh-bf,111566,45.61.187.245,1980332,,US,53667,PONYNET,MachineA#NoBouncer,Bruteforce,5
2022-02-19,v1.2.2,crowdsecurity/thinkphp-cve-2018-20062,111566,142.93.178.124,1292834,,US,14061,DIGITALOCEAN-ASN,MachineA#NoBouncer,Exploit,5
2022-02-14,v1.2.2,crowdsecurity/thinkphp-cve-2018-20062,111566,45.146.165.37,1581635,,RU,49505,OOO Network of data-centers Selectel,MachineA#NoBouncer,Exploit,5
2022-01-25,v1.2.2,crowdsecurity/http-open-proxy,111566,51.158.78.179,866881,179-78-158-51.instances.scw.cloud,FR,12876,Online S.a.s.,MachineA#NoBouncer,Scanner,5
2022-01-11,v1.2.2,crowdsecurity/http-open-proxy,111566,89.248.165.52,110758,recyber.net,GB,202425,IP Volume inc,MachineA#NoBouncer,Scanner,5
2022-01-28,v1.2.2,crowdsecurity/thinkphp-cve-2018-20062,111566,45.146.165.37,1581635,,RU,49505,OOO Network of data-centers Selectel,MachineA#NoBouncer,Exploit,5
2022-01-14,v1.2.2,crowdsecurity/thinkphp-cve-2018-20062,111566,45.146.165.37,1581635,,RU,49505,OOO Network of data-centers Selectel,MachineA#NoBouncer,Exploit,5
2022-01-18,v1.2.2,crowdsecurity/ssh-slow-bf,111566,107.189.31.191,1673820,bots.gfelite.net,LU,53667,PONYNET,MachineA#NoBouncer,Bruteforce,5
2022-01-18,v1.2.2,crowdsecurity/ssh-bf_user-enum,111566,107.189.31.191,1673820,bots.gfelite.net,LU,53667,PONYNET,MachineA#NoBouncer,Bruteforce,5
2022-01-18,v1.2.2,crowdsecurity/ssh-bf,111566,107.189.31.191,1673820,bots.gfelite.net,LU,53667,PONYNET,MachineA#NoBouncer,Bruteforce,5
2022-01-18,v1.2.2,crowdsecurity/ssh-slow-bf_user-enum,111566,107.189.31.191,1673820,bots.gfelite.net,LU,53667,PONYNET,MachineA#NoBouncer,Bruteforce,5
2022-01-04,v1.2.2,crowdsecurity/thinkphp-cve-2018-20062,111566,45.146.165.37,1581635,,RU,49505,OOO Network of data-centers Selectel,MachineA#NoBouncer,Exploit,5
2022-01-11,v1.2.2,crowdsecurity/thinkphp-cve-2018-20062,111566,45.146.165.37,1581635,,RU,49505,OOO Network of data-centers Selectel,MachineA#NoBouncer,Exploit,5
2022-01-23,v1.2.2,crowdsecurity/http-probing,111566,203.150.224.52,466431,host52.terasoft.co.th,TH,4618,Internet Thailand Company Limited,MachineA#NoBouncer,Scanner,3
2022-01-28,v1.2.2,crowdsecurity/ssh-bf,111566,36.110.228.254,1015215,,CN,23724,"IDC, China Telecommunications Corporation",MachineA#NoBouncer,Bruteforce,5
2022-02-04,v1.2.2,crowdsecurity/http-cve-2021-41773,111566,45.146.165.37,1581635,,RU,49505,OOO Network of data-centers Selectel,MachineA#NoBouncer,Exploit,5
2022-01-21,v1.2.2,crowdsecurity/ssh-bf,111566,104.244.79.120,1118959,tor.theonionrouter.xyz,LU,53667,PONYNET,MachineA#NoBouncer,Bruteforce,5
2022-01-21,v1.2.2,crowdsecurity/ssh-bf_user-enum,111566,104.244.79.120,1118959,tor.theonionrouter.xyz,LU,53667,PONYNET,MachineA#NoBouncer,Bruteforce,5
2022-01-21,v1.2.2,crowdsecurity/ssh-slow-bf,111566,104.244.79.120,1118959,tor.theonionrouter.xyz,LU,53667,PONYNET,MachineA#NoBouncer,Bruteforce,5
2022-01-21,v1.2.2,crowdsecurity/ssh-slow-bf_user-enum,111566,104.244.79.120,1118959,tor.theonionrouter.xyz,LU,53667,PONYNET,MachineA#NoBouncer,Bruteforce,5
2022-01-04,v1.2.2,crowdsecurity/thinkphp-cve-2018-20062,111566,45.146.165.37,1581635,,RU,49505,OOO Network of data-centers Selectel,MachineA#NoBouncer,Exploit,5
2022-02-09,v1.2.2,crowdsecurity/http-open-proxy,111566,163.172.168.251,866938,251-168-172-163.instances.scw.cloud,FR,12876,Online S.a.s.,MachineA#NoBouncer,Scanner,5
2022-02-07,v1.2.2,crowdsecurity/http-open-proxy,111566,45.81.232.239,2256040,45.81.232.239.mc-host24.de,DE,44486,SYNLINQ,MachineA#NoBouncer,Scanner,5
2022-02-07,v1.2.2,crowdsecurity/http-open-proxy,111566,45.81.232.239,2256040,45.81.232.239.mc-host24.de,DE,44486,SYNLINQ,MachineA#NoBouncer,Scanner,5
2022-02-07,v1.2.2,crowdsecurity/http-open-proxy,111566,45.81.232.239,2256040,45.81.232.239.mc-host24.de,DE,44486,SYNLINQ,MachineA#NoBouncer,Scanner,5
2022-01-25,v1.2.2,crowdsecurity/http-cve-2021-41773,111566,45.146.165.37,1581635,,RU,49505,OOO Network of data-centers Selectel,MachineA#NoBouncer,Exploit,5
2022-01-28,v1.2.2,crowdsecurity/http-probing,111566,51.79.145.56,990798,56.ip-51-79-145.net,SG,16276,OVH SAS,MachineA#NoBouncer,Scanner,3
2022-01-28,v1.2.2,crowdsecurity/http-cve-2021-41773,111566,45.146.165.37,1581635,,RU,49505,OOO Network of data-centers Selectel,MachineA#NoBouncer,Exploit,5
2022-02-23,v1.2.2,crowdsecurity/ssh-slow-bf,111566,118.186.201.132,2013633,,CN,4808,China Unicom Beijing Province Network,MachineA#NoBouncer,Bruteforce,5
2022-02-23,v1.2.2,crowdsecurity/ssh-bf,111566,118.186.201.132,2013633,,CN,4808,China Unicom Beijing Province Network,MachineA#NoBouncer,Bruteforce,5
2022-02-23,v1.2.2,crowdsecurity/ssh-bf_user-enum,111566,118.186.201.132,2013633,,CN,4808,China Unicom Beijing Province Network,MachineA#NoBouncer,Bruteforce,5
2022-02-23,v1.2.2,crowdsecurity/ssh-slow-bf_user-enum,111566,118.186.201.132,2013633,,CN,4808,China Unicom Beijing Province Network,MachineA#NoBouncer,Bruteforce,5
2022-01-24,v1.2.2,crowdsecurity/thinkphp-cve-2018-20062,111566,45.146.165.37,1581635,,RU,49505,OOO Network of data-centers Selectel,MachineA#NoBouncer,Exploit,5
2022-01-31,v1.2.2,crowdsecurity/ssh-slow-bf,111566,222.67.18.158,2006195,158.18.67.222.broad.xw.sh.dynamic.163data.com.cn,CN,4812,China Telecom Group,MachineA#NoBouncer,Bruteforce,5
2022-01-31,v1.2.2,crowdsecurity/ssh-bf,111566,222.67.18.158,2006195,158.18.67.222.broad.xw.sh.dynamic.163data.com.cn,CN,4812,China Telecom Group,MachineA#NoBouncer,Bruteforce,5
2022-01-31,v1.2.2,crowdsecurity/ssh-bf,111566,222.67.18.158,2006195,158.18.67.222.broad.xw.sh.dynamic.163data.com.cn,CN,4812,China Telecom Group,MachineA#NoBouncer,Bruteforce,5
2022-01-14,v1.2.2,crowdsecurity/http-cve-2021-41773,111566,45.146.165.37,1581635,,RU,49505,OOO Network of data-centers Selectel,MachineA#NoBouncer,Exploit,5
2022-01-23,v1.2.2,crowdsecurity/http-open-proxy,111566,89.248.165.52,110758,recyber.net,GB,202425,IP Volume inc,MachineA#NoBouncer,Scanner,5
2022-01-21,v1.2.2,crowdsecurity/ssh-bf_user-enum,111566,107.189.6.161,1748036,,LU,53667,PONYNET,MachineA#NoBouncer,Bruteforce,5
2022-01-21,v1.2.2,crowdsecurity/ssh-bf,111566,107.189.6.161,1748036,,LU,53667,PONYNET,MachineA#NoBouncer,Bruteforce,5
2022-01-21,v1.2.2,crowdsecurity/ssh-slow-bf_user-enum,111566,107.189.6.161,1748036,,LU,53667,PONYNET,MachineA#NoBouncer,Bruteforce,5
2022-01-21,v1.2.2,crowdsecurity/ssh-slow-bf,111566,107.189.6.161,1748036,,LU,53667,PONYNET,MachineA#NoBouncer,Bruteforce,5
2022-01-11,v1.2.2,crowdsecurity/http-cve-2021-41773,111566,45.146.165.37,1581635,,RU,49505,OOO Network of data-centers Selectel,MachineA#NoBouncer,Exploit,5
2022-02-09,v1.2.2,crowdsecurity/thinkphp-cve-2018-20062,111566,45.146.165.37,1581635,,RU,49505,OOO Network of data-centers Selectel,MachineA#NoBouncer,Exploit,5
2022-03-03,v1.2.2,crowdsecurity/http-open-proxy,111566,163.172.159.134,866815,134-159-172-163.instances.scw.cloud,FR,12876,Online S.a.s.,MachineA#NoBouncer,Scanner,5
2022-01-21,v1.2.2,crowdsecurity/ssh-slow-bf,111566,107.189.31.191,1673820,bots.gfelite.net,LU,53667,PONYNET,MachineA#NoBouncer,Bruteforce,5
2022-01-21,v1.2.2,crowdsecurity/ssh-slow-bf_user-enum,111566,107.189.31.191,1673820,bots.gfelite.net,LU,53667,PONYNET,MachineA#NoBouncer,Bruteforce,5
2022-01-21,v1.2.2,crowdsecurity/ssh-bf,111566,107.189.31.191,1673820,bots.gfelite.net,LU,53667,PONYNET,MachineA#NoBouncer,Bruteforce,5
2022-01-21,v1.2.2,crowdsecurity/ssh-bf_user-enum,111566,107.189.31.191,1673820,bots.gfelite.net,LU,53667,PONYNET,MachineA#NoBouncer,Bruteforce,5
2022-02-05,v1.2.2,crowdsecurity/http-open-proxy,111566,185.244.164.69,2232423,,DE,200303,LUMASERV Systems,MachineA#NoBouncer,Scanner,5
2022-01-13,v1.2.2,crowdsecurity/ssh-bf,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2022-01-13,v1.2.2,crowdsecurity/ssh-slow-bf,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
2022-01-13,v1.2.2,crowdsecurity/ssh-slow-bf_user-enum,111566,45.141.84.126,9,,RU,206728,Media Land LLC,MachineA#NoBouncer,Bruteforce,5
